ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
E8F63551D1693A48,classic_bike,2023-08-31 10:59:20,2023-08-31 11:04:46,5 Ave & E 72 St,7100.07,Columbus Ave & W 72 St,7175.05,40.772778749,-73.96675086,40.7770575,-73.97898475,member
299B427F33E8A3FE,classic_bike,2023-08-27 19:32:15,2023-08-27 19:37:01,Rivington St & Ridge St,5406.02,Clinton St & Grand St,5303.06,40.71850211,-73.98329859,40.71559509,-73.9870295,member
6447318FCA5121D9,classic_bike,2023-08-09 18:23:34,2023-08-09 18:33:30,1 Ave & E 68 St,6822.09,E 47 St & 2 Ave,6498.10,40.76500525,-73.95818491,40.75323098,-73.97032517,member
B5DDAA5C257C176E,classic_bike,2023-08-23 22:03:15,2023-08-23 23:04:36,Columbia Heights & Cranberry St,4829.01,,,40.700427294,-73.995499849,40.69,-74.0,casual
12D95D54CE3808EE,classic_bike,2023-08-20 18:04:25,2023-08-20 18:08:55,10 St & 4 Ave,3882.05,Carroll St & 5 Ave,4060.09,40.669618845,-73.988749266,40.6751622,-73.9814832,member
6F79708DCFC7567A,classic_bike,2023-08-29 09:03:30,2023-08-29 09:12:32,5 Ave & E 29 St,6248.06,MacDougal St & Prince St,5687.04,40.744867921,-73.987379193,40.72710258,-74.00297088,member
83F678DE67550698,classic_bike,2023-08-21 18:29:19,2023-08-21 18:31:31,Greenwich Ave & 8 Ave,6072.06,8 Ave & W 16 St,6072.11,40.7390169121,-74.0026376103,40.740983,-74.001702,member
2354B74875062CB6,classic_bike,2023-08-23 08:50:27,2023-08-23 08:56:30,E 11 St & Avenue B,5659.11,E 15 St & 3 Ave,5863.07,40.72746420692392,-73.97950418293476,40.734232,-73.986923,member
1039FD882F9CF161,classic_bike,2023-08-03 09:16:29,2023-08-03 09:30:06,W 67 St & Broadway,7116.04,Madison Av & E 51 St,6659.09,40.77492513,-73.98266566,40.75863,-73.97513,member
80748F45839E87ED,classic_bike,2023-08-30 18:18:54,2023-08-30 18:25:28,St James Pl & Oliver St,5238.05,Allen St & Rivington St,5414.06,40.713118315,-73.998458028,40.72019576,-73.98997825,member
82BBC7FEF56B8751,classic_bike,2023-08-24 09:52:10,2023-08-24 10:02:21,Concord St & Bridge St,4781.03,Brooklyn Bridge Park - Pier 2,4756.04,40.697656155,-73.984812617,40.698458,-73.997178,member
3B26E0F022A1C022,classic_bike,2023-08-10 05:58:01,2023-08-10 06:00:26,Little West St & 1 Pl,5001.08,West St & Liberty St,5184.08,40.70569254,-74.01677685,40.711444,-74.014847,member
779C5E60254AA867,classic_bike,2023-08-12 17:17:56,2023-08-12 17:20:14,Division Ave & Hooper St,5045.05,Stagg St & Union Ave,5117.05,40.70684203101325,-73.9544353965357,40.70877084,-73.95095259,member
2E8AAF9F4DA5F019,classic_bike,2023-08-25 16:03:21,2023-08-25 16:05:45,E 19 St & 3 Ave,5938.01,E 15 St & 3 Ave,5863.07,40.73624527,-73.98473765,40.734232,-73.986923,member
72E2F329E5209E97,classic_bike,2023-08-12 18:03:39,2023-08-12 18:44:19,Edgecombe Ave & W 141 St,7915.11,12 Ave & W 40 St,6765.01,40.820537686,-73.945239544,40.76087502,-74.00277668,casual
30D024CBE7FB8898,classic_bike,2023-08-04 19:19:10,2023-08-04 19:32:08,Garfield Pl & 8 Ave,3978.13,Rugby Rd & Albemarle Rd,3188.04,40.671263099,-73.974939942,40.64672,-73.96637,member
244FE2C4B2102065,classic_bike,2023-08-09 08:07:16,2023-08-09 08:19:32,W 55 St & 6 Ave,6809.09,W 52 St & 6 Ave,6740.01,40.76414609,-73.978975058,40.76132983124814,-73.97982001304626,casual
59E95A92774F3381,electric_bike,2023-08-30 15:33:37,2023-08-30 15:37:47,3 St & Hoyt St,4110.10,Kane St & Clinton St,4455.11,40.6777287,-73.99364123,40.6861758,-73.99645295,member
FC3E92AE11B30EB3,classic_bike,2023-08-12 17:39:21,2023-08-12 17:53:34,W 42 St & Dyer Ave,6644.07,E 40 St & Park Ave,6432.11,40.75898481399634,-73.99379968643188,40.750756,-73.978326,member
98038B9C0973616B,electric_bike,2023-08-17 08:38:03,2023-08-17 09:01:24,Pike St & Monroe St,5159.04,8 Ave & W 16 St,6072.11,40.71173107,-73.99193043,40.740983,-74.001702,member
D0672610922D1AA2,classic_bike,2023-08-02 17:34:18,2023-08-02 17:44:54,Lewis Ave & Greene Ave,4543.07,Jefferson St & Cypress Ave,5082.08,40.689838529,-73.936389327,40.70907,-73.92157,casual
CF8127D0121FC2BA,classic_bike,2023-08-01 19:49:33,2023-08-01 20:07:06,Park Pl & Church St,5288.08,South St & Gouverneur Ln,4953.04,40.71334184275907,-74.00935515761375,40.70355377,-74.00670227,casual
30DE056D546C9ECA,classic_bike,2023-08-26 15:59:39,2023-08-26 16:08:22,Driggs Ave & S 2 St,5235.1,Forsyth St & Broome St,5453.05,40.712433457,-73.960852265,40.71893904,-73.99266288,casual
A5F07F562025B6E4,electric_bike,2023-08-22 08:14:23,2023-08-22 08:16:48,E 82 St & East End Ave,7049.04,E 81 St & 1 Ave,7121.13,40.7724607,-73.9468208,40.77377781072322,-73.95197331905365,member
E13F6990552420CA,classic_bike,2023-08-15 00:15:33,2023-08-15 01:09:02,W 84 St & Columbus Ave,7382.04,Fulton St & Waverly Ave,4345.11,40.78499979,-73.97283406,40.68323865460341,-73.96599590778351,member
42A0AABC9138BF99,classic_bike,2023-08-06 08:27:49,2023-08-06 08:34:09,11 Ave & W 27 St,6425.04,Hudson St & W 13 St,6115.06,40.751314878,-74.005536079,40.74005708567285,-74.0052741765976,member
5A7243E6E59F4ECC,classic_bike,2023-08-26 20:05:24,2023-08-26 20:40:36,Lafayette St & Jersey St,5561.06,E 32 St & Park Ave,6280.12,40.724642754,-73.995889544,40.7457121,-73.98194829,member
543A8F4DE57BE901,classic_bike,2023-08-11 19:05:16,2023-08-11 19:07:49,Clinton St & Grand St,5303.06,Henry St & Grand St,5294.04,40.715688825,-73.987023473,40.714211,-73.981095,member
61DA61DEDD59EF51,classic_bike,2023-08-17 15:01:45,2023-08-17 15:21:55,E 3 St & 1 Ave,5553.03,E 14 St & 1 Ave,5779.10,40.72467721,-73.98783413,40.73139303364151,-73.98286700248718,member
9F7AD1A76F3D38BF,classic_bike,2023-08-29 18:48:13,2023-08-29 18:52:45,Bleecker St & Crosby St,5679.08,King St & Varick St,5687.11,40.72615604980408,-73.99510189890862,40.72789701409023,-74.00536268949507,member
0D892F03BB5DCD32,classic_bike,2023-08-14 19:01:14,2023-08-14 19:06:01,E 81 St & 1 Ave,7121.13,Madison Ave & E 82 St,7188.13,40.773863554,-73.951968789,40.7781314,-73.96069399,casual
F7C999FCAE7813B2,classic_bike,2023-08-13 10:38:25,2023-08-13 10:44:37,W 22 St & 8 Ave,6224.03,W 16 St & The High Line,6233.05,40.74475148,-73.99915362,40.74334935,-74.00681753,member
247075FD0926E08E,classic_bike,2023-08-02 18:14:20,2023-08-02 18:30:34,Thompson St & Bleecker St,5721.07,West St & Liberty St,5184.08,40.72840059450829,-73.99968780577183,40.711444,-74.014847,member
7C39086ECAD695D4,classic_bike,2023-08-03 16:07:24,2023-08-03 16:09:34,5 St & 6 Ave,3874.01,6 St & 7 Ave,3834.1,40.670555234,-73.982159138,40.6686627,-73.97988067,member
82C6AB7E900FC7BD,classic_bike,2023-08-05 01:33:02,2023-08-05 01:35:41,N 9 St & Wythe Ave,5489.06,Metropolitan Ave & Bedford Ave,5308.04,40.72054,-73.959,40.71534825,-73.96024116,casual
1E3B0C98DDF02A4B,electric_bike,2023-08-31 10:44:49,2023-08-31 10:58:51,S 5 Pl & S 5 St,5125.03,Reade St & Broadway,5247.10,40.710451,-73.960876,40.71450451,-74.00562789,member
61C352AA4B3D4901,classic_bike,2023-08-20 15:32:32,2023-08-20 16:40:27,E 25 St & 1 Ave,6004.07,Amory Ct & Metropolitan Ave,5217.03,40.738078833,-73.977137208,40.71301,-73.90968,casual
7D8250EC0D5CA34B,classic_bike,2023-08-21 16:47:59,2023-08-21 16:57:11,FDR Drive & E 35 St,6230.04,Ave C & E 16 St,5769.06,40.744219,-73.97121214,40.72984830346529,-73.97455215454102,member
2A4662A1416FD459,classic_bike,2023-08-02 15:48:59,2023-08-02 16:42:22,Hudson St & W 13 St,6115.06,Hudson St & W 13 St,6115.06,40.740448356,-74.005320191,40.74005708567285,-74.0052741765976,casual
0EC46CFF5F1CDE5F,classic_bike,2023-08-26 19:36:51,2023-08-26 19:41:29,Murray St & Greenwich St,5288.12,Reade St & Broadway,5247.1,40.71485150526252,-74.01122331619263,40.71450451,-74.00562789,member
E545125FFC1B39A3,classic_bike,2023-08-04 18:26:42,2023-08-04 18:36:32,Sullivan St & Washington Sq,5721.01,E 2 St & Avenue C,5476.03,40.73047747,-73.99906065,40.7208736,-73.98085795,member
DBADCB291B6EA8C2,classic_bike,2023-08-26 17:45:19,2023-08-26 18:29:42,Marcy Ave & Lafayette Ave,4476.03,Forsyth St & Canal St,5270.07,40.6900815,-73.947915,40.7158155,-73.99422366,casual
98D0DAEC52E54CC2,classic_bike,2023-08-07 10:11:30,2023-08-07 10:16:16,West End Ave & W 94 St,7524.09,West End Ave & W 107 St,7650.05,40.7941654,-73.974124,40.8021174,-73.9681805305,member
A3E93BDC7D2F7E70,classic_bike,2023-08-25 21:09:05,2023-08-25 21:16:03,E 89 St & 3 Ave,7265.1,5 Ave & E 103 St,7511.19,40.780435085,-73.952389836,40.7922553,-73.95249933,member
98E78641DCBEF79B,classic_bike,2023-08-17 08:13:06,2023-08-17 08:20:48,46 St & Queens Blvd,6209.08,Steinway St & Broadway,6711.13,40.743493915,-73.918613315,40.75905795418586,-73.91897544264793,casual
5D303B3AC3B80230,classic_bike,2023-08-23 22:25:40,2023-08-23 22:27:50,Amsterdam Ave & W 73 St,7260.09,Columbus Ave & W 72 St,7175.05,40.779583097,-73.980993629,40.7770575,-73.97898475,member
DC1BA33554B55289,classic_bike,2023-08-27 07:48:45,2023-08-27 07:51:57,Lafayette Ave & Ft Greene Pl,4470.09,Schermerhorn St & Hoyt St,4479.10,40.68700231292619,-73.97664964199066,40.6886263,-73.9851911,member
E897110A32831205,classic_bike,2023-08-19 15:15:27,2023-08-19 15:41:27,Pearl St & Hanover Square,4993.02,Pacific St & Nostrand Ave,4140.03,40.704371929,-74.008964896,40.6776,-73.94963,member
74FDDBC482E46D2B,classic_bike,2023-08-12 17:41:38,2023-08-12 17:43:48,E 14 St & Avenue B,5736.09,Avenue D & E 10 St,5575.13,40.729435682,-73.977845192,40.72506551015475,-73.97515833377838,member
261CB2B4D219924D,classic_bike,2023-08-24 17:08:38,2023-08-24 17:15:54,W 54 St & 11 Ave,6955.05,12 Ave & W 40 St,6765.01,40.768333,-73.992573,40.76087502,-74.00277668,member
BF40CC203D3588D6,classic_bike,2023-08-11 05:53:05,2023-08-11 05:54:42,31 Ave & 34 St,6819.15,31 Ave & 30 St,6857.09,40.763005733,-73.920839429,40.7647,-73.9240312,member
233E5D5C01FE7E0A,classic_bike,2023-08-05 10:28:44,2023-08-05 10:56:18,E 26 St & 3 Ave,6089.11,E 59 St & Madison Ave,6801.01,40.74069317733043,-73.98160636425018,40.76350532,-73.97109243,casual
CCD7D5BF43D3A8DE,classic_bike,2023-08-31 18:25:39,2023-08-31 18:29:47,W 15 St & 10 Ave,6115.09,Greenwich Ave & 8 Ave,6072.06,40.74275382865903,-74.00747358798981,40.7390169121,-74.0026376103,member
9FF07DC6F078151B,classic_bike,2023-08-24 13:59:25,2023-08-24 14:07:29,Adam Clayton Powell Blvd & W 132 St,7814.01,Macombs Pl & W 152 St,8029.28,40.72473048333333,-73.99590265,40.826406,-73.937948,member
31535F8B170FC7FB,classic_bike,2023-08-01 18:26:08,2023-08-01 18:47:12,E 2 St & Avenue A,5553.1,E 11 St & Avenue B,5659.11,40.7232939,-73.9861902,40.72746420692392,-73.97950418293476,casual
A0157C9480CF3D2F,classic_bike,2023-08-12 18:00:33,2023-08-12 18:27:01,Greenwich Ave & 8 Ave,6072.06,Columbus Ave & W 72 St,7175.05,40.7390169121,-74.0026376103,40.7770575,-73.97898475,member
B88F156E7AB0C294,classic_bike,2023-08-01 16:55:22,2023-08-01 16:56:59,W 13 St & 5 Ave,5947.04,W 13 St & 7 Ave,6030.04,40.735391259,-73.994444609,40.73781509,-73.99994661,member
49CA2734410A2E90,classic_bike,2023-08-17 22:17:11,2023-08-17 22:26:04,E 6 St & Avenue D,5506.14,Allen St & Rivington St,5414.06,40.72228087,-73.97668709,40.72019576,-73.98997825,member
6F7EBE2DDD08C941,classic_bike,2023-08-13 14:37:10,2023-08-13 14:57:27,Forsyth St & Grand St,5382.07,Bus Slip & State St,4889.06,40.71779817737835,-73.99316132068634,40.701907,-74.013942,member
347C47197213BB97,classic_bike,2023-08-25 14:31:03,2023-08-25 14:40:42,E 2 St & Avenue B,5515.02,Grand St & Elizabeth St,5382.06,40.72217444,-73.98368779,40.718822,-73.99596,member
ACC564995E9D2078,classic_bike,2023-08-15 20:02:06,2023-08-15 20:14:58,Lexington Ave & E 36 St,6313.1,Grand Army Plaza & Central Park S,6839.1,40.7475739589548,-73.9788007736206,40.7643971,-73.97371465,member
46F8B70B3E05DFA7,electric_bike,2023-08-05 13:02:23,2023-08-05 13:05:55,8 Ave & W 31 St,6450.05,8 Ave & W 38 St,6526.05,40.7505853470215,-73.9946848154068,40.75461,-73.99177,casual
175D73B52D230FFB,classic_bike,2023-08-23 18:49:23,2023-08-23 19:07:23,44 St & 3 Ave,3315.05,Carlton Ave & Dean St,4199.12,40.651162148,-74.01137197,40.6809741,-73.9710097,member
45333865897EF2EB,electric_bike,2023-08-03 17:56:40,2023-08-03 18:03:20,9 Ave & W 22 St,6266.06,Greenwich Ave & 8 Ave,6072.06,40.7454973,-74.00197139,40.7390169121,-74.0026376103,casual
22E52BC699626C55,classic_bike,2023-08-19 00:02:49,2023-08-19 00:07:09,E 18 St & Church Ave,3263.01,Bedford Ave & Albemarle Rd,3256.04,40.64958,-73.96316,40.64796,-73.9556,member
CF7BD6869B275416,classic_bike,2023-08-14 19:34:10,2023-08-14 19:39:49,Degraw St & Hoyt St,4258.07,Schermerhorn St & Hoyt St,4479.10,40.68199044270703,-73.99079024791718,40.6886263,-73.9851911,member
154530634AE45B5A,classic_bike,2023-08-15 19:16:27,2023-08-15 19:22:53,E 95 St & 3 Ave,7365.13,5 Ave & E 103 St,7511.19,40.784840941,-73.950538874,40.7922553,-73.95249933,casual
DC9FAFDBE39FB408,classic_bike,2023-08-08 13:17:25,2023-08-08 13:17:26,Central Park S & 6 Ave,6876.04,Central Park S & 6 Ave,6876.04,40.76590936,-73.97634151,40.76590936,-73.97634151,member
A374BFDE870C5584,classic_bike,2023-08-14 15:47:03,2023-08-14 15:58:47,W 41 St & 8 Ave,6602.03,E 25 St & 2 Ave,6046.02,40.756491423,-73.989821315,40.73912601,-73.97973776,member
4B3E3CA5A807DC41,classic_bike,2023-08-20 13:41:58,2023-08-20 14:32:07,W 15 St & 10 Ave,6115.09,Grand St & Elizabeth St,5382.06,40.74263525,-74.006849766,40.718822,-73.99596,casual
13ECEDCC403C25A2,classic_bike,2023-08-13 17:36:01,2023-08-13 17:54:08,Greenwich Ave & 8 Ave,6072.06,W 16 St & The High Line,6233.05,40.7390169121,-74.0026376103,40.74334935,-74.00681753,casual
83EAB0E8FA0D6ACA,classic_bike,2023-08-22 17:06:30,2023-08-22 17:09:56,Center Blvd & 48 Ave,6254.06,5 St & 51 Ave,6137.04,40.745038,-73.957539,40.7423737,-73.9566,member
966822E3D6C0E0FE,classic_bike,2023-08-27 15:26:59,2023-08-27 15:32:03,Great Jones St,5636.11,Rivington St & Chrystie St,5453.01,40.72743423,-73.99379025,40.72110063,-73.9919254,member
CD6CD696E7201BDD,classic_bike,2023-08-18 20:18:36,2023-08-18 20:23:38,W 11 St & 6 Ave,5914.03,Broadway & E 21 St,6098.10,40.735262036,-73.997767687,40.73988840858996,-73.98958593606949,member
CE58DF9665CBB69C,classic_bike,2023-08-17 09:32:03,2023-08-17 09:42:37,8 Ave & W 31 St,6450.05,E 16 St & Irving Pl,5938.11,40.7505853470215,-73.9946848154068,40.735367055605394,-73.98797392845154,member
476AB3A2ACB4A6BD,electric_bike,2023-08-16 18:11:16,2023-08-16 18:29:56,W Broadway & Spring St,5569.06,E 27 St & Park Ave S,6131.13,40.72494672359416,-74.00165855884552,40.74275179648995,-73.9847157150507,member
4B28B02A5551104E,classic_bike,2023-08-23 23:34:57,2023-08-24 00:06:37,Willoughby Ave & Wyckoff Ave,5010.02,Allen St & Stanton St,5484.09,40.705614,-73.92153,40.722055,-73.989111,member
AB1E356CA157D3A4,classic_bike,2023-08-05 17:50:43,2023-08-05 19:01:26,Central Park West & W 72 St,7141.07,Central Park West & W 68 St,7079.06,40.775760889,-73.975911379,40.7734066,-73.97782542,casual
75CA83A21C416FF9,classic_bike,2023-08-05 15:01:41,2023-08-05 15:18:18,Adelphi St & Myrtle Ave,4620.02,Wyckoff St & 3 Ave,4290.06,40.69308257,-73.97178913,40.6827549,-73.98258555,member
BE2BF4913F1D7959,classic_bike,2023-08-03 13:54:53,2023-08-03 14:01:32,1 Ave & E 16 St,5779.08,E 33 St & 1 Ave,6197.08,40.73221853,-73.98165557,40.74322681432173,-73.97449783980846,member
9FF0B7ACDA12DB0D,electric_bike,2023-08-29 17:48:12,2023-08-29 17:55:55,Washington Ave & Greene Ave,4419.03,Lincoln Pl & Classon Ave,3960.01,40.68650065,-73.96563307,40.6721683,-73.9609,member
0E88189AF69D760B,classic_bike,2023-08-29 14:55:43,2023-08-29 15:05:04,W 34 St & Hudson Blvd E,6535.04,11 Ave & W 59 St,7059.01,40.755174875,-74.000761271,40.77149671054441,-73.99046033620834,casual
8436A35612456BFE,classic_bike,2023-08-20 17:02:11,2023-08-20 17:15:29,Douglass St & 4 Ave,4175.14,Smith St & 9 St,4077.04,40.6792788,-73.98154004,40.6746957,-73.99785768,member
6412E5952C4ECD03,classic_bike,2023-08-23 08:04:24,2023-08-23 08:10:42,Driggs Ave & N Henry St,5542.04,Graham Ave & Conselyea St,5291.05,40.72325,-73.94308,40.715143,-73.944507,member
A333D47AF31E9A5E,electric_bike,2023-08-17 15:07:49,2023-08-17 15:32:24,E 47 St & 1 Ave,6498.09,31 St & Newtown Ave,6923.20,40.75206862,-73.96784384,40.7675487799971,-73.9209334552288,member
1DB2CE9FB94F9C69,classic_bike,2023-08-15 16:28:48,2023-08-15 16:45:41,W 67 St & Broadway,7116.04,W 67 St & Broadway,7116.04,40.77492513,-73.98266566,40.77492513,-73.98266566,member
11F2334017E5A385,classic_bike,2023-08-23 07:19:09,2023-08-23 07:59:20,W 106 St & Amsterdam Ave,7634.01,W 106 St & Amsterdam Ave,7634.01,40.800701141,-73.966681838,40.8008363,-73.9664492472,member
657CBD954E112FB2,classic_bike,2023-08-09 07:42:39,2023-08-09 07:55:26,Kane St & Clinton St,4455.11,Dock St & Front St,4903.09,40.6861758,-73.99645295,40.702709,-73.99253,member
FB4F65557B9834AF,classic_bike,2023-08-17 07:17:03,2023-08-17 07:41:45,Bond St & Fulton St,4479.06,8 Ave & W 16 St,6072.11,40.6896218879,-73.9830426872,40.740983,-74.001702,member
C05E4EF249BECD07,classic_bike,2023-08-30 17:49:31,2023-08-30 18:08:47,St Marks Pl & 2 Ave,5669.10,Henry St & Middagh St,4861.05,40.728560925,-73.987270474,40.7003,-73.991581,member
3442B7FB790CB788,classic_bike,2023-08-12 10:24:15,2023-08-12 10:47:03,E 81 St & 3 Ave,7154.07,E 81 St & Park Ave,7188.10,40.77573034,-73.9567526,40.77677702,-73.9590097,member
1A58DD1674F4208E,classic_bike,2023-08-19 17:53:02,2023-08-19 18:01:47,Willow Ave & E 133 St,7626.02,Icahn Stadium,7514.01,40.800933,-73.913863,40.79346,-73.92389,casual
E8D54DACAA60B333,classic_bike,2023-08-06 16:30:56,2023-08-06 16:51:37,43 St & 35 Ave,6520.06,Center Blvd & 48 Ave,6254.06,40.754231572,-73.919549823,40.745038,-73.957539,casual
28C5A0F610D288F8,classic_bike,2023-08-09 07:16:12,2023-08-09 07:20:28,Central Ave & Himrod St,4713.01,Wyckoff Av & Stanhope St,4931.05,40.69676,-73.92302,40.703545,-73.917775,member
973CCEDD95F815D3,classic_bike,2023-08-17 23:33:44,2023-08-17 23:44:44,Delancey St & Eldridge St,5414.07,Ashland Pl & Dekalb Ave,4513.09,40.719383955,-73.991488934,40.690065,-73.978776,member
BAF7D796D1AA27FE,classic_bike,2023-08-24 11:33:53,2023-08-24 11:40:48,E 14 St & 1 Ave,5779.1,5 Ave & E 29 St,6248.06,40.731380105,-73.982858419,40.7451677,-73.98683077,member
069144C3A9952E96,classic_bike,2023-08-12 15:23:48,2023-08-12 15:27:45,University Pl & E 14 St,5905.14,W 13 St & 7 Ave,6030.04,40.734814,-73.992085,40.73781509,-73.99994661,member
389E4E76A6DE12F0,classic_bike,2023-08-12 07:48:38,2023-08-12 07:56:30,Adam Clayton Powell Blvd & W 126 St,7738.04,St. Nicholas Ave & W 126 St,7756.10,40.80949534777948,-73.94776493310928,40.8114323,-73.9518776,member
E5599B38397D4A2E,classic_bike,2023-08-12 17:17:19,2023-08-12 17:21:05,Sunken Meadow Comfort Station,7571.01,Sunken Meadow Comfort Station,7571.01,40.79558,-73.91906,40.79558,-73.91906,casual
5A22DC352B810201,classic_bike,2023-08-12 11:51:00,2023-08-12 12:00:43,W 104 St & Amsterdam Ave,7610.13,W 84 St & Columbus Ave,7382.04,40.798865318,-73.966277719,40.78499979,-73.97283406,casual
D752964A4097CE24,classic_bike,2023-08-17 19:19:30,2023-08-17 19:23:57,E 30 St & Park Ave S,6206.08,E 40 St & Park Ave,6432.11,40.74444921,-73.98303529,40.750756,-73.978326,member
8C3BFA369277448A,classic_bike,2023-08-09 07:45:48,2023-08-09 08:25:41,Lexington Ave & Stuyvesant Ave,4500.07,E 58 St & Madison Ave,6839.04,40.689724088,-73.933520436,40.76302594280519,-73.97209525108337,casual
694D2E059F9B7523,classic_bike,2023-08-02 07:07:08,2023-08-02 07:09:46,34 Ave & 38 St,6638.01,35 St & Broadway,6750.16,40.756968975,-73.92125988,40.760339,-73.9222427,member
E6C04C000B1F2F16,classic_bike,2023-08-24 19:43:46,2023-08-24 19:54:34,6 Ave & W 45 St,6593.15,E 33 St & 1 Ave,6197.08,40.757330179,-73.982722759,40.74322681432173,-73.97449783980846,member
2690D03E5811C821,classic_bike,2023-08-04 11:51:42,2023-08-04 11:57:25,Broadway & E 21 St,6098.10,8 Ave & W 16 St,6072.11,40.73988840858996,-73.98958593606949,40.740983,-74.001702,member
8850B4B47959F8C7,classic_bike,2023-08-29 12:21:08,2023-08-29 12:50:36,W 50 St & 10 Ave,6890.06,West St & Chambers St,5329.03,40.76473420006519,-73.99194359779358,40.71754834,-74.01322069,member
BA20DF836E665A99,classic_bike,2023-08-14 08:52:24,2023-08-14 08:57:38,Allen St & Rivington St,5414.06,Great Jones St,5636.11,40.72019576,-73.98997825,40.72743423,-73.99379025,casual
5033CAD5AAEB4B3A,classic_bike,2023-08-25 06:17:35,2023-08-25 06:22:48,E 23 St & 1 Ave,5929.01,Broadway & E 21 St,6098.10,40.736595511,-73.978305101,40.73988840858996,-73.98958593606949,member
A2584F247ADF49F7,classic_bike,2023-08-01 19:52:13,2023-08-01 20:10:09,W 35 St & 9 Ave,6569.09,W 10 St & Washington St,5847.06,40.75414519263519,-73.9960889518261,40.73342399437081,-74.00851495563984,member
F3ADB4F77E2FA5D4,electric_bike,2023-08-16 19:32:58,2023-08-16 19:53:41,Morris Ave & E Burnside Ave,8441.01,E Burnside Ave & Ryer Ave,8397.02,40.85322,-73.90546,40.850535,-73.901318,member
B20E3D3E3CC332EC,classic_bike,2023-08-22 16:53:21,2023-08-22 17:14:27,Montrose Ave & Bushwick Ave,5068.02,Montrose Ave & Bushwick Ave,5068.02,40.707883954,-73.940103531,40.70767788,-73.94016171,member
03024AC94804652E,classic_bike,2023-08-22 02:07:53,2023-08-22 02:13:51,Wilson Ave & Troutman St,4864.09,Eldert St & Bushwick Ave,4399.03,40.701592088,-73.927398324,40.68652,-73.91321,member
F5A6DD538AD960CB,classic_bike,2023-08-23 11:16:11,2023-08-23 11:28:45,E 65 St & 2 Ave,6860.12,E 40 St & Park Ave,6432.11,40.76471851944339,-73.96222069859505,40.750756,-73.978326,member
B67D99D8EF5A838F,classic_bike,2023-08-07 07:47:01,2023-08-07 07:53:23,Fulton St & Clermont Ave,4386.05,Lincoln Pl & Classon Ave,3960.01,40.684352279,-73.969847202,40.6721683,-73.9609,member
17A40A76094FC075,classic_bike,2023-08-23 19:54:03,2023-08-23 20:02:11,Dock 72 Way & Market St,4804.02,Washington Ave & Greene Ave,4419.03,40.699803352,-73.971350431,40.68650065,-73.96563307,member
A6E0E998A3A6B271,classic_bike,2023-08-17 20:05:51,2023-08-17 20:18:55,Prospect Ave & Longwood Ave,7870.02,E 141 St & Jackson Ave,7703.14,40.81899,-73.90202,40.806896,-73.911837,member
30E8EDECCA3F2886,classic_bike,2023-08-26 14:03:17,2023-08-26 14:11:42,Macon St & Nostrand Ave,4214.03,Stuyvesant Ave & Hart St,4689.08,40.681035638,-73.950088263,40.69465,-73.9343,member
C68785065012CD53,classic_bike,2023-08-29 17:39:28,2023-08-29 17:47:47,White St & Moore St,4987.06,Irving Ave & Harman St,4856.05,40.704322338,-73.934909225,40.70108,-73.9179,member
2D2D8C1A1F45E103,classic_bike,2023-08-08 16:50:15,2023-08-08 16:52:24,W 17 St & 7 Ave,6107.08,W 13 St & 7 Ave,6030.04,40.74056423633952,-73.99852573871613,40.73781509,-73.99994661,member
DDDA0832E5A5B014,classic_bike,2023-08-01 09:19:29,2023-08-01 09:33:01,Myrtle Ave & Fleet Pl,4628.07,Greenwich St & Rector St,5073.07,40.693475127,-73.982327819,40.70806582380646,-74.0135595202446,member
81D46DDF08671C8E,classic_bike,2023-08-03 10:34:58,2023-08-03 10:42:31,W 82 St & Central Park West,7304.08,Riverside Dr & W 72 St,7288.04,40.78275,-73.97137,40.78057799010334,-73.98562431335449,member
7BEE3D22578171DF,classic_bike,2023-08-23 13:58:25,2023-08-23 14:02:51,Frederick Douglass Blvd & W 112 St,7631.23,W 100 St & Manhattan Ave,7538.14,40.801626563,-73.957120061,40.795,-73.9645,member
625154208E1E76DB,classic_bike,2023-08-30 19:20:01,2023-08-30 19:35:13,Central Park W & W 91 St,7453.01,Central Park West & W 72 St,7141.07,40.78866499127884,-73.96680057048798,40.77579376683666,-73.9762057363987,member
BB56EDB365513BB1,classic_bike,2023-08-06 15:03:34,2023-08-06 15:26:24,N 7 St & Driggs Ave,5340.01,Grand St & Elizabeth St,5382.06,40.716967,-73.956388,40.718822,-73.99596,member
0D4D17A4B5FF5A91,classic_bike,2023-08-24 20:07:24,2023-08-24 20:14:24,Driggs Ave & N Henry St,5542.04,N 9 St & Wythe Ave,5489.06,40.72325,-73.94308,40.72054,-73.959,member
C7C39C1C71A8F6C7,classic_bike,2023-08-13 14:22:57,2023-08-13 14:43:08,12 Ave & W 40 St,6765.01,12 Ave & W 40 St,6765.01,40.76087502,-74.00277668,40.76087502,-74.00277668,member
EBFB07E8D17FBBD6,classic_bike,2023-08-02 16:16:11,2023-08-02 16:18:43,40 St & Queens Blvd,6176.11,39 St & 50 Ave,6025.08,40.743460655,-73.924283862,40.73824937345944,-73.92737478017807,member
